dow30,naftrac,nasdaq,russell2000,sp500
1.540260599,0.4281918555,0.9190406429,0.7638942858,1.2402267134
-0.0061931749,0.3537915323,0.4917369936,0.957659385,0.2622421873
-0.4351903849,-0.44481977,0.2693171916,0.7157487337,-0.1016233917
0.3887123978,1.3485992846,0.3556379079,-0.1861468898,0.4748029955
2.0007503569,0.7094477233,1.6810610031,1.4850259879,1.9797659677
-0.7684786313,0.2999037368,0.2980563887,0.2004648337,-0.1936882259
-0.8394638783,-0.2712359642,-1.0440339207,-0.5652994581,-0.786735112
-1.2032231015,-0.9149383564,-0.238623102,-0.4927325066,-0.7122715426
0.4909958172,-0.8260344959,-0.2502367154,-0.491997089,-0.136353304
0.2895946722,-0.8560275607,-0.0518735623,0.5346263062,0.1532466451
-1.0681998243,-0.9840252826,-1.5819566976,-0.9664196063,-1.5301261658
-0.260487583,1.095450671,-0.305678741,0.5042842825,-0.2601060391
-3.4508585607,-0.4964303312,-2.4154100159,-2.1577153899,-2.9772592402
-2.1039585372,-1.9888441964,-2.4119361063,-2.1058454244,-2.4883340511
3.2464184962,0.8983322592,3.1079892255,2.078653094,3.1191626958
-1.7010988757,-0.2815825157,-2.9014264113,-1.8826311589,-2.0583031051
-0.094922207,-1.6440957604,-0.8802543015,-0.0658900353,-0.3850948691
-1.0421587669,-0.7633339899,-1.1601198113,-1.3158564325,-1.0794031375
1.857532377,2.1896153699,0.9502832994,1.2134417596,1.4246615329
1.0637245232,1.9748910299,1.3548858213,1.1903895303,1.3025023619
1.1007813313,1.1121707867,0.4195937188,0.6650837296,0.7544296237
-2.7568519534,-0.0823143413,-2.2695312042,-1.8516445714,-2.5994219521
0.1745793922,0.3285896474,0.439401733,0.0405328285,0.3435380818
2.0228931495,0.6890636603,1.955387777,1.780381547,1.903808218
-1.0873954584,0.4693009353,-0.400869629,0.1747904651,-0.689065388
1.3567150517,0.5866122933,0.9228245446,0.612923811,0.9161482206
-0.6315391312,-0.033569512,-0.5118859421,-0.5078669667,-0.3815955234
0.962957258,-0.84075996,0.622755094,0.7946362441,0.8996357522
0.9574525835,1.1140327314,1.6379236462,0.9844984446,1.1970529834
-0.2300695301,0.4874757287,0.1333893545,0.1934191855,0.0516303971
-0.4392752868,-0.9058910434,-0.8159254352,-0.6148766292,-0.7124582697
-0.9986003947,-0.7227815822,-1.2879531027,-0.6160654862,-1.0399311722
-0.1172963271,0.085813189,-0.2932256281,-0.1532454595,-0.0386894165
-2.0620924202,-0.9655220115,-1.7061164513,-0.5682771399,-1.6043647479
0.2381650237,-0.0098376986,-0.1051212062,-0.2035044775,0.168815314
1.0978065215,0.5643321765,1.5378631811,0.4213517267,1.1705676378
-0.1029188697,-0.0098376986,-0.0398503475,-0.1324446638,0.084519664
-0.755429776,0.1340212635,-0.7849057324,-0.9063835639,-0.9992603486
-1.191998191,-1.183226027,0.4205797734,0.7686169473,-0.5900013239
-0.0247538713,-1.6548701694,-0.2294045034,-0.5409052793,-0.3078431356
1.5596381362,-0.2552704387,1.6083199169,1.134389814,1.4475362753
0.4030314733,-1.2394777492,0.693315261,0.775848758,0.3576834178
-0.0360421415,0.5370109402,-0.032538628,0.4143742128,-0.076194526
0.8175326745,-0.9499771633,0.9201063891,0.5448720665,1.0829452647
0.8803181103,0.5888094067,0.8052686047,0.422642127,1.046639894
0.3794522526,0.4616337823,-0.0825176921,0.1498854369,0.1537300343
0.2686646898,-0.5535340364,0.055547443,-0.4124422877,0.0577039309
-0.9480056384,-0.6554291143,-0.8368798549,-0.0320910347,-0.8424980904
0.243441002,0.389680895,0.5610846621,0.9169858782,0.4279011687
-0.3068721324,-1.5277692944,-0.2628029852,0.4907932253,-0.1449691217
-0.0445926442,-0.3124187854,-0.4249819681,0.0460253719,-0.351948906
1.3483582212,-0.9199800163,0.4688674138,0.5975799708,0.8154739721
-0.8784967366,0.8310735604,-0.2596471237,-0.7380379727,-0.410625305
0.1947124451,0.4202215508,0.5697639853,0.1060775414,0.3332680255
-0.3992533539,-0.8415660124,-0.0751131981,0.0034188183,-0.2809894643
-0.3238054803,-0.8222013036,0.0680384337,-0.1071544018,-0.3199084834
-1.8832422583,-1.5182610349,-0.5416378441,-0.2231151892,-1.3927181093
1.4073305476,0.6293708079,0.8091778611,1.3882966432,1.4340911243
-1.2333164903,-0.0873485439,-0.3195569376,-0.8588593408,-0.8468582642
0.9913668875,0.7915508448,1.4084215445,0.8013743929,1.2189270187
0.7897427944,0.5550092915,0.6147062508,0.2778059813,0.476727952
-0.113815607,-0.3164254761,0.3455791137,0.6131887748,0.0366256087
1.568842916,0.1182536888,0.5978556261,0.6122354582,0.9530438691
0.3880779589,1.1672310946,-0.7389469696,-0.4945444033,-0.1284599337
0.2950691687,1.1300567938,0.0776085316,0.2360618219,0.3189934806
-0.0233320364,0.9182775037,0.1279628594,0.0919806363,0.079285841
-0.0570251369,0.8859943486,0.5006744788,0.3990329561,0.1579002851
-0.5968298241,0.187699903,-0.1570477408,-0.3565046942,-0.5143720792
-0.1688359705,1.099453249,0.7690199373,0.4301996218,0.2427470838
-0.440262208,-0.6690989413,-0.2384700427,-0.077642554,-0.16375593
-0.52554532,-0.574647122,-0.0469733704,0.4489951373,-0.2929811975
-1.381973897,-0.4293327253,-0.3237490379,0.0233321856,-0.5140544799
-0.2487606299,0.6588642631,0.6474768357,0.7254861755,0.154261177
-0.9713826923,-0.7239434746,-0.9103287532,-1.0334409141,-0.784630003
0.5148416674,0.6343827625,-0.3084552111,-0.2211476282,0.171713811
-1.5964920199,0.0394314488,-2.08418724,-1.6099623137,-1.6444606953
0.0950208484,0.3349772998,0.3266033523,0.5978581752,0.211639067
-0.8396636061,-0.6237489063,-1.5512340392,-1.6266612025,-1.0478340095
0.4232918893,0.4098539796,0.7088918602,0.231869576,0.6747086501
0.215115505,2.1595562402,0.0305135471,-0.1444115938,0.0431286747
0.1209823048,-2.4133748214,0.6866190818,0.661060981,0.312241427
-0.6807958558,0.9819038083,-0.8890923193,0.2730434632,-0.6217143243
0.8222272875,3.6529855444,1.0285393323,1.0555430839,0.9592673863
0.424733252,1.0147673469,1.2494356879,0.7898981992,0.9430100965
1.4669580582,0.5569971997,0.8009901607,0.5579776537,0.9828260124
0.6193475878,-0.5739081936,-0.0175729113,-0.5312424328,0.3594687196
-1.0691608617,0.0846379765,-0.5879161304,-0.700405077,-0.8718687719
1.0031571954,-0.5762482405,1.2947261853,0.3404572864,0.974209995
0.3896446049,-0.7212907095,-0.0295591496,-0.2114737433,0.0805127993
0.1583934797,0.0140061204,-0.3064011631,-0.5117110916,-0.1650415202
0.2069442069,0.6820322166,0.559185852,0.4601328545,0.4177797377
0.3164782831,0.5830550349,-0.063522013,0.2267879824,0.20650457
-0.6696301057,-0.6232997393,-0.4152357996,0.496582174,-0.5058503038
-0.0792949186,0.4171399202,-0.118373546,-0.2827068051,-0.1557561462
-0.1137511063,-0.1280028992,0.2138561278,0.0572517159,0.1689306806
0.8647383213,1.4805933533,-0.0687339884,-1.0479858187,0.5118373675
0.7405569719,0.2003603884,1.0772583512,0.2498695411,1.0152911162
0.4653172903,-0.3595457148,-1.0348088096,0.5391548384,-0.3985692931
-0.394841688,0.5990249199,-1.4737520273,-1.8216211402,-0.8098800236
-0.7064858439,0.0600882378,-1.4027079936,-0.6136883761,-0.7157261468
0.4463853577,-0.1030293005,0.4765230158,0.9806769742,0.5239343343
-0.4207966779,-0.6161293509,0.3940429934,-0.1194256863,-0.1664649365
-0.0848329919,-0.8537328536,1.1463605327,0.6967272112,0.5287951928
0.5743983782,0.6041285061,0.0608228687,-0.5238370461,0.495905596
0.1304238944,-0.0568084498,0.5372018231,0.5873603632,0.3670379605
0.5260617796,1.4940865337,0.2410341068,0.1923638789,0.2838363755
-0.2539848613,-0.079429444,0.0023807821,-0.1117861164,-0.075814505
-0.3873272966,-1.495377325,-0.0126680971,0.1931464233,-0.2132276722
-0.9405693143,-2.1025035145,-0.7029411813,-0.2612747156,-0.8741625253
-0.6240498201,0.9240774129,-0.2953331673,-0.6769452332,-0.5120258056
0.4664968743,0.7503061587,0.5801854863,0.9440726253,0.6992439693
-0.6796262538,-1.2606093863,-1.2485180487,-1.2586001829,-0.93105729
1.7753799828,-1.1788521197,0.3494233862,0.8231504149,0.8775397846
0.451607837,0.6408864173,0.0668615581,0.372592677,0.3419728708
0.35364984,1.1405581064,0.002997348,0.2891613563,0.2376746864
0.2363208593,1.4139658801,0.4184884987,1.047782786,0.1957873755
-0.4477984105,1.2325779242,0.3145426197,0.2155307872,-0.0916348572
-0.3948165133,-0.2881512281,-0.1860319415,-0.3340733983,-0.2423100083
0.5525711139,-0.2655802721,0.7767629367,0.4435763914,0.6770565336
1.1152447406,1.8308725868,0.8234424773,0.118351475,0.8485260559
0.0141694644,-0.8813551879,0.091854241,-0.0315422947,-0.0138648527
0.2194140576,0.3850884333,0.9076849523,0.3149099836,0.6190980636
-0.6603686956,-1.2084169394,-0.3104210127,-0.1631775566,-0.5614701929
-0.1483405875,-0.3359020995,0.1990613257,0.4273441427,-0.0295720638
-0.1048668282,-1.4345920188,-0.2740382197,-0.4332441244,-0.2380057088
0.0507140452,-0.7192705731,-1.2077396827,-0.3453032934,-0.3718661329
0.0433513084,0.2756858118,-0.9345845741,-0.7549286397,-0.4708136866
-0.4034200332,0.5123410272,-0.3024770973,-0.103378182,-0.303143858
-0.3156966331,-0.3878946077,0.2104418327,0.2051693512,0.1758960315
0.4610617522,0.2272215398,0.5366540945,0.0192184789,0.3905303716
0.0745116056,0.8418342879,-0.2771957343,-0.180969056,-0.0036816574
0.6057166205,1.0469615868,0.6707250148,-0.1083022125,0.5702546336
-0.0113254952,-0.1960159703,-0.0995691465,0.3769064724,-0.0131420716
-0.4598483988,-0.5226339837,-1.4396106116,-1.0320217247,-0.6942339868
0.7720710804,0.5520582293,0.686421835,0.380598822,0.5803640759
0.6513033218,-0.1030264122,-0.1291703677,-0.4773252485,0.1007916032
1.0526762484,-0.2197061187,0.8995479911,0.927688845,0.8683559733
0.3263144188,-0.5938731232,-0.5540983382,-0.4650372604,-0.0881836127
-0.8360198372,0.1780106813,0.0213266137,-0.4194311492,-0.4548948358
-0.3544799382,0.6699723992,0.1175670295,0.1618246637,-0.1973133355
-0.5175276465,-0.0892446839,-0.2624043113,-0.9858000229,-0.4285132351
0.1902225558,0.0135002107,0.5717177361,-0.0925812561,0.2767407598
0.0307649634,-0.3133483828,-0.002251858,0.3064313824,-0.0460421322
0.7950588543,0.7626492121,-0.1642945096,-1.3489842892,0.3790254724
0.4838338712,-0.9864782904,-0.5110239657,-0.9920539517,-0.0914645265
0.1858761427,-0.8775259869,0.2547857483,0.8404349369,0.0376657496
-0.9175901198,-0.7659599117,-1.8159634182,-1.4142605743,-0.9971619942
-0.8350086179,-1.4844408242,-1.1768663766,-0.8835674632,-0.6893699962
0.1242802266,-0.0339144905,-0.7094181656,-0.1824480948,-0.0912811517
-0.2957103827,1.0021890284,-0.0291459662,-0.4769091914,-0.210457874
-3.6968160248,-0.8458936989,-4.0186796671,-2.7462929568,-3.8746309892
-2.5210224807,-1.381310503,-1.271248764,-1.8381898032,-2.442439416
1.278448985,-0.3263808998,2.167634671,0.047617309,1.6100859612
-0.4588034317,0.7470729013,-0.9115975429,0.3605818695,-0.7332986393
2.4645007061,0.9847451647,2.750126231,2.6369840768,2.4594580794
-0.4618700414,-0.635169055,-0.0905391145,-0.4616827771,-0.074682195
-1.5248826125,-2.0894444346,-2.0562167692,-1.751728747,-1.7222100551
0.246490892,0.8766550332,-0.5233922737,-1.1679355643,-0.0873256565
-0.6278668164,-1.0117848877,0.2002871487,-0.188162708,-0.5462289943
-0.6264203215,-1.3163230103,-0.4591781043,-0.8266516696,-0.6874883448
-2.8466367686,-1.2564513502,-4.3506885885,-3.6251191099,-3.6416118436
1.8410423871,0.7210802729,2.8116516773,2.0129712245,2.1249760578
-1.423781767,-1.0367082004,-2.059622289,-1.0791203924,-2.0642404713
-1.2015937658,-4.9375167273,-1.6385796496,-0.4477829686,-0.8095759893
1.9969332609,-0.8280811443,1.4780558963,1.8490402608,1.7802751917
1.0734781593,0.920562307,1.8999973553,0.2678873508,1.2191719108
1.1727870941,3.9984959621,1.6476245829,2.0724029739,1.1849742353
0.3198388963,3.6603234382,-1.4288433497,0.1230698213,-0.1328359898
0.7389710774,-1.220291154,0.5688267335,0.4938503314,0.6841009384
2.4151386112,1.3632226114,2.5082903416,1.5546908511,2.4260462429
-0.0014600819,-6.375174628,-0.5663019326,-0.268647087,-0.3375843306
-0.9431691308,0.0946033978,-1.6531114945,-1.7563344218,-1.1171244975
-2.7345174795,-2.5401032454,-2.7551120422,-1.9093676032,-2.3408887699
-0.5093941052,-2.3299955964,-0.0551170094,-0.2810073819,-0.217917106
-0.9937863992,-0.2003299435,-0.9242962556,-0.8008271817,-0.927007695
0.9147921572,-2.5722139153,1.612981685,1.3306597586,1.1891584804
0.5181746196,2.4990856628,-0.2043421949,0.1799006863,0.2138213233
-4.3706173063,-1.401372075,-4.5958206053,-3.6619859626,-4.0643311964
-0.0542995377,-0.617425697,0.8360548844,1.2108105446,0.3093672164
-0.8964228302,-1.0648472243,-0.5182967364,-0.0066237976,-0.8090216907
1.6407061892,-4.5208637936,1.9434338299,1.067723319,1.7646133058
0.4604238765,0.9814763591,-0.0434652586,-0.8562982777,0.3348156916
2.842446023,3.4735082556,2.8076598149,2.349259543,2.6317210643
-0.1758319615,2.5522770127,-0.301521222,-0.34103502,-0.2996206257
0.8631198494,-0.4505626028,0.7117435271,0.4573776886,0.9068261977
1.2568605385,0.7920252611,1.4142760321,0.9374853265,1.2296698228
-3.6364357634,-0.6139547714,-3.7475866504,-4.20450088,-3.8164487755
-0.4174344601,0.3766169406,0.3493647324,-0.2458083238,-0.2226139354
-2.6450194519,-0.1749174747,-3.0125107513,-1.9124608934,-2.7625369152
0.1132271203,-1.5251713433,0.6589629989,-0.3585912584,0.1600872564
-0.3013548924,-1.2661274588,0.1012571476,-0.2270912727,-0.0867636146
1.0302591373,1.7682798134,0.4763322343,-0.5209342853,0.5628246991
-2.3905987431,-0.6491573366,-2.2471791192,-1.479754869,-2.2692537122
-2.4901051758,-2.5533804163,-2.2593442078,-2.2262117816,-2.4657988129
0.3562034391,1.6191947282,0.3786409992,-0.0980903756,-0.0351740568
-1.7725634956,1.2865604367,-2.15958922,-1.9550569663,-1.8391734074
-2.3554168479,0.8262732922,-1.6408053151,-1.6634224713,-1.8830311499
-2.1496221379,-0.5909245549,-2.9606836142,-2.455150393,-2.444212946
-3.4219660831,-0.343544401,-2.2019917642,-1.8778222959,-3.2044022466
5.7263626211,0.6037398741,5.6100159842,4.6713081901,5.7334958935
1.26899807,-0.5818756383,0.3170501513,0.1111150198,0.9524948519
-0.4325094844,0.1857727321,0.019086884,0.4018898986,-0.1899126635
1.2820419255,0.2691451669,0.6931643245,0.72142315,0.9443154572
0.0434928561,1.8547497617,0.3934058183,0.4843192955,0.1025655435
-3.3258411361,-0.557605078,-3.0029592456,-1.7846690534,-2.9299330323
3.7655479226,1.0083674589,4.0801381787,3.5220261547,3.9556074865
0.4357671411,1.0812989985,1.1636102021,1.6573858751,0.7716248182
1.2113718949,2.0169410055,0.9908727373,1.3958679657,1.0844676131
0.3967753412,0.1495231237,0.7904337682,0.7822065817,0.4322688319
0.5461326783,0.0166734721,0.349353479,0.4038558195,0.4812513734
-0.0786207077,-0.1954478785,-0.2578326031,0.0957310716,-0.0622884497
-0.4656309994,-0.5144465404,-0.9679341278,-0.985885341,-0.6578563679
0.7050573637,0.523667748,1.6021752702,0.7885617211,1.2040657179
0.6318940997,0.6008536377,0.0949619402,0.5894256888,0.2136675027
0.7302021746,0.2807137193,0.6316228992,0.7853404277,0.8393197834
1.5490833538,0.7805581482,0.9419289311,0.9527022481,1.4908675766
-1.465654614,-1.2658891576,-1.911352609,-1.6330980312,-1.6948722263
0.7628281597,-0.2479441149,0.0196861472,-0.2394717427,0.2114451214
-0.1553167521,-0.2219149992,0.6037568645,0.629217853,0.1150600166
0.8184109823,0.1229541019,1.1991305422,1.1610072103,0.9438738212
-1.0287462939,0.0167008541,-1.1278101699,-0.6269703658,-0.9595657359
0.1946458366,0.1626845433,-0.8413027219,-0.1664856854,-0.2149256538
2.0005033108,-0.274822988,2.0826617895,0.9653448636,1.7665816849
-0.1201589685,1.0524974473,1.2780990035,0.7631597284,0.9565399202
0.2478865954,-0.5888044282,-0.2933279178,0.1341019219,0.0594657756
1.5574342527,1.5242049759,1.7917716125,1.1147076308,1.2966855806
-0.1465551447,-1.3149770191,-0.4065602496,-0.1698292566,-0.3044364672
-1.0573879264,-0.5378436633,-1.1992039997,-0.8054367526,-1.1355496176
-0.3407634552,-1.2298492262,0.0760669434,0.0157367646,0.0335503719
-0.2954391833,0.2850180659,0.0738896932,0.7598018606,0.0373841624
1.6738600983,-0.5445673472,1.3623845092,1.168674008,1.4567467543
0.4857682918,-2.1586801635,0.0202854248,0.2580274441,0.3071188186
-0.5210549598,1.1943993912,0.0308297062,0.1011686773,-0.354214867
1.9720557368,0.5589844626,0.5390218781,1.4482353799,1.2223670575
-0.013663198,-0.0637481764,0.1314174429,0.2830865369,0.1293942251
0.2327047905,0.6104110835,-0.0252998845,0.4005997699,0.1618300047
-0.5132753283,1.0094324982,-0.4356528584,-0.3981123315,-0.4561473016
0.7623787826,0.4421675103,0.8274949458,0.8405082654,0.7017896963
0.2179126418,0.0431425351,0.2920113969,-0.1065772377,0.0982968603
-0.2006575462,-0.0892623696,-0.1214193467,-0.7077698606,-0.1373468435
-0.3736280542,-0.9105458382,0.0118710244,0.1823422044,-0.1086350277
-0.3582131385,-1.1579055119,-0.3375337634,-0.3616980326,-0.3744740937
0.4434904923,-0.7109790873,0.7544050164,0.8152477659,0.7582115248
-0.9699785333,-0.3896788044,-0.2823440874,-0.8784823009,-0.4974100763
-0.1082269603,-0.7992392082,-0.0706162656,-0.4627020995,-0.1770895347
-0.6477721924,-0.7224432274,-0.9575767156,-1.9327999166,-0.8054393793
-0.9535603634,-0.6165517688,-1.147352744,-0.8452944924,-0.9920624083
-0.1543794103,-0.1207313031,-0.2293292109,-0.1409183421,-0.2936292186
0.8637660019,0.7671597202,1.9092362413,1.64888958,1.6636676875
-0.4844811997,-0.368172892,0.3683059768,0.0260205586,0.2988834958
0.6223733355,0.4325674576,0.6146709037,0.3377832968,0.7645343495
-0.0180149876,-0.423016802,-0.2138591672,-0.4120941406,-0.1463848951
0.5763929618,1.2064767412,0.6778147631,0.2063691135,0.5356067884
0.1228536686,0.509943245,0.3920602544,0.0563411241,0.3713113076
-0.6841393423,1.8965117618,0.0079693425,-0.7529244052,-0.3883221126
0.9261951525,0.3920396123,1.3262211104,1.1498590032,1.2193058485
-2.1037934384,-2.6263640938,-2.4856932402,-3.4578423299,-2.2561790305
0.0161368422,1.2194366845,-0.1202696149,0.404558716,-0.1430055662
0.5900815209,0.3145241566,0.6309217593,0.9267739961,0.7917004465
-0.1949541438,0.2754552523,-0.6626426031,-0.4003885545,-0.58640533
0.3656523117,-0.0367913403,0.272401603,0.7689919237,0.3730101819
0.9019375728,0.8794621423,0.7061832806,0.2543016879,0.7394468444
1.4238809238,1.0331189578,1.1955604814,0.9721869753,1.3027490907
-0.399703224,-0.8579501251,0.1901220766,-0.1989392132,-0.0432076244
0.122836988,-0.0365299744,0.5244094675,0.4308921781,0.2050905051
0.686112369,1.6191866853,-0.1014649784,0.3673240559,0.1976632499
0.1274627597,2.8079671587,0.5218637761,0.8788490579,0.4950024979
-0.4180277805,1.1470297726,0.1306107018,-0.2452366225,0.0768100412
-0.8875832539,-0.7479954379,-0.5994018221,-1.1914105066,-0.7522351968
-0.0206362013,-0.6758849555,0.6193842498,1.2965036715,0.3600052394
-0.1123011772,-0.6797349287,-0.2608514818,-0.1764752051,-0.0407994566
1.1436706932,0.2493176665,0.3943500093,0.3075168413,0.7248868131
-0.170584066,-0.3201335457,-0.1542044434,-0.3686906821,-0.1185766326
0.2483775806,0.9754025432,0.2396383636,0.1851082675,0.0141095855
-0.0634668418,1.2241625058,-0.1054676268,-0.9414086802,-0.3101895897
0.2197002107,-0.1878946436,0.1778347307,-0.4890342995,0.2568646482
0.585489778,-0.4684189354,1.2231121043,1.4893322964,0.9849490045
-0.3077561017,-0.3679101652,-0.2799498208,0.1496297445,-0.3006291533
-0.6378471022,-0.0355084073,0.1446036312,-0.7790527166,-0.0882349568
0.3060086833,-0.1210130752,0.2762985784,0.8272470149,0.5006956944
-0.0015072148,-0.0869770336,0.1289761704,0.4720800069,0.0796137598
0.1183006922,-0.7817690237,-0.845506031,-0.4559410989,0.0656189513
-1.2922295287,-0.7610567208,-0.7579923856,-0.5418001868,-1.1650382106
0.8186561296,-0.088055174,1.4815414446,1.8459666467,1.0778252141
-0.3403978201,-0.2707529697,-0.5391412605,0.0242628127,-0.5662078993
-2.1246764337,-1.369640098,-1.9613701841,-1.9488181796,-1.9692040611
-0.0397963361,-0.5390621901,-0.304249827,-0.4716215476,-0.2323081712
-0.669957869,-0.6744058265,-0.4550738438,-0.3274708283,-0.3973025693
0.4617172539,0.7387880376,0.0228015516,0.1447245247,0.3882530106
-2.8075285892,-0.7536490699,-3.3644999148,-3.043269134,-2.8569704165
0.8976600734,0.7387880376,1.0551754577,1.2159005441,0.8887883236
0.4765446284,-0.0895388895,1.0449966511,0.2878213067,0.63512457
0.9200630064,0.1496639687,0.8867390104,0.5168473984,0.991250623
